Cerrada de Zaragosa;Zaragosa;;0.94;Female
Zarco;Zarco;;-0.5;Male
Cerrada Tlaloc;Tlaloc;;-0.5;Male
Casa del Árbol;Árbol;;-0.5;Male
La Canadá;La Canadá;;0.65;Female
Callejón de la Vía;jón Vía;;-0.5;Male
Monera;Monera;;1.0;Female
Prolongación Progreso;Prolongación Progreso;;-1.0;Male
Cerrada del Desierto de los Leones;Desierto Leones;;-0.5;Male
Santa Rosa San Mateo;Santa Rosa San Mateo;;0.93;Female
Mina;Mina;;0.96;Female
Callejón Fresnos;jón Fresnos;;-1.0;Male
Callejón Morelos;jón Morelos;;-1.0;Male
Cañada los Helechos;los Helechos;;-0.99;Male
La Zanja;La Zanja;;0.65;Female
Prolongación Vicente Guerrero;Prolongación Vicente Guerrero;;-1.0;Male
Cerrada Rosal;Rosal;;0.71;Female
Doña Juana;Doña Juana;;1.0;Female
Calle Purisima;Purisima;;1.0;Female
Plaza Atalaya;Plaza Atalaya;;0.89;Female
Segundo Retorno;Segundo Retorno;;-0.5;Male
Fuerza Aeronaval;Fuerza Aeronaval;;-0.5;Male
Secretaría de Marina;Secretaría de Marina;;0.89;Female
Infantería de Marina;Infantería de Marina;;0.89;Female
Navío;Navío;;-0.5;Male
Loma del Recuerdo;Loma del Recuerdo;;0.7;Female
Retorno Loma del Recuerdo;Retorno Loma del Recuerdo;;0.7;Female
Paseo del Rocío;Rocío;;0.99;Female
Loma Linda;Loma Linda;;1.0;Female
Retorno Loma Linda;Retorno Loma Linda;;1.0;Female
Avenida Stim;Stim;;-1.0;Male
Paser de los Laureles;Paser de los Laureles;;-0.52;Male
Verdad de Santiago;Verdad de Santiago;;-0.92;Male
Viuda de Santiago;Viuda de Santiago;;-0.94;Male
Roberto Medellín;Roberto Medellín;;-0.99;Male
Guillermo Haro;Guillermo Haro;;-0.5;Male
Isaac Costero Tudanca;Isaac Costero Tudanca;;-0.5;Male
Fernando Espinosa Gutiérrez;Fernando Espinosa Gutiérrez;;-0.5;Male
Oscar Morineau;Oscar Morineau;;-1.0;Male
Guillermo Marconi;Guillermo Marconi;;-0.5;Male
Albert Einstein;Albert Einstein;;-1.0;Male
Ernest J. Piper;Ernest J. Piper;;-0.99;Male
Callejón Eucalipto;jón Eucalipto;;-1.0;Male
Callejón Bugambilias;jón Bugambilias;;-1.0;Male
Paseo Aviara;Aviara;;1.0;Female
Callejón de la Torres;jón Torres;;-1.0;Male
Av. Antigua;Antigua;;1.0;Female
Alejandro Volta;Alejandro Volta;;-1.0;Male
Callejón Tulipanes;jón Tulipanes;;-0.5;Male
Tomas Deimler;Tomas Deimler;;-1.0;Male
Carlos Lazo;Carlos Lazo;;-0.99;Male
Av. Santa Fe;Santa Fe;;1.0;Female
Calle Tres;Tres;;-0.96;Male
Juan Gomez de Trasmonte;Juan Gomez de Trasmonte;;-0.99;Male
Juan Gómez de Trasmonte;Juan Gómez de Trasmonte;;-0.99;Male
Antonio Dovali J;Antonio Dovali J;;-0.5;Male
Av. Javier Barros Sierra;Javier Barros Sierra;;-0.99;Male
Avenida Javier Barros Sierra;Javier Barros Sierra;;-0.99;Male
Bernardo Quintana;Bernardo Quintana;;-0.5;Male
Paseo Hda Santa Fe;Hda Santa Fe;;0.77;Female
de la Hacienda Pte;Pte;;-0.5;Male
Paseo de Alcazar;Alcazar;;1.0;Female
Puente Carlos Pellicer;Puente Carlos Pellicer;;-0.5;Male
Retorno Sta Lucia;Retorno Sta Lucia;;1.0;Female
Sta Lucia;Sta Lucia;;1.0;Female
Puente Miguel Gaona;Puente Miguel Gaona;;-0.5;Male
Beeco Yaa;Beeco Yaa;;1.0;Female
Noo;Noo;;1.0;Female
Sukum;Sukum;;1.0;Female
Saa;Saa;;0.93;Female
Paseo de las Lilas;Lilas;;0.5;Female
segunda cerrada de Tiro al Pichón;segunda cerrada de Tiro al Pichón;;0.92;Female
Molino Bezares;Molino Bezares;;1.0;Female
La Retama;La Retama;;0.65;Female
Vereda Sta Fe;Vereda Sta Fe;;1.0;Female
Puerta Sta. Fe;Puerta Sta. Fe;;0.99;Female
Avenida Bernardo Quintana;Bernardo Quintana;;-0.5;Male
Gregorio López;Gregorio López;;-0.99;Male
Serpiente;Serpiente;;-0.5;Male
Bandera Nacional;Bandera Nacional;;1.0;Female
Diego de Ordaz;Diego de Ordaz;;-1.0;Male
Estrella de Belén;Estrella de Belén;;0.99;Female
Estrella Brillante;Estrella Brillante;;1.0;Female
Estrella Fugaz;Estrella Fugaz;;1.0;Female
Paso Coleta;Coleta;;1.0;Female
Felipe Ángeles;Felipe Ángeles;;-1.0;Male
Segunda Cerrada Pueblo Nuevo;Segunda  Pueblo Nuevo;;0.5;Female
Lomas Alegres;Lomas Alegres;;-1.0;Male
Pueblo Nuevo;Pueblo Nuevo;;-1.0;Male
Avellana;ellana;;1.0;Female
Jaime Henrich;Jaime Henrich;;-0.64;Male
Joaquín;Joaquín;;-0.5;Male
Loma Redonda;Loma Redonda;;0.97;Female
Lomas Valentina;Lomas Valentina;;0.99;Female
Loma Baja;Loma Baja;;0.95;Female
Loma Blanca;Loma Blanca;;0.99;Female
Loma Verde;Loma Verde;;0.97;Female
Callejón Cebada;jón Cebada;;-0.5;Male
Loma Alta;Loma Alta;;0.98;Female
Andador Palma;Andador Palma;;1.0;Female
Manuel Murguía;Manuel Murguía;;-0.5;Male
Indalecio Porrua;Indalecio Porrua;;-0.5;Male
Ignacio F. Herrerías;Ignacio F. Herrerías;;-1.0;Male
Héctor Hernández;Héctor Hernández;;-0.5;Male
Ramón López Velarde;Ramón López Velarde;;-0.5;Male
Paso Mayor;Mayor;;-0.5;Male
Paso Florentino;Florentino;;-0.99;Male
Amado Niervo;Amado Niervo;;-0.5;Male
Paso de la Paja;Paja;;-0.5;Male
Juan Robledo;Juan Robledo;;-0.99;Male
Callejón López Velarde;jón López Velarde;;-0.5;Male
Paso de la Patria;Patria;;0.5;Female
Paso del Rey;Rey;;-0.5;Male
Paso Grande;Grande;;-0.5;Male
Paso de la Nieve;Nieve;;0.99;Female
Paso del Monzón;Monzón;;-0.5;Male
Ancona Alberto;Ancona Alberto;;-1.0;Male
Francisco Solís;Francisco Solís;;-0.5;Male
Paso Hondo;Hondo;;-1.0;Male
Esperanza López Mateos;Esperanza López Mateos;;0.5;Female
Galván;Galván;;-0.5;Male
Carlos R. Gracidas;Carlos R. Gracidas;;-0.99;Male
Camilo Arriaga;Camilo Arriaga;;-1.0;Male
Santiago de La O;Santiago de La O;;-1.0;Male
Lucrecia;Lucrecia;;1.0;Female
Álvarez;Álvarez;;-1.0;Male
Luis Donaldo Colosio;Luis Donaldo Colosio;;-0.5;Male
Leonardo Bravo;Leonardo Bravo;;-0.5;Male
Puerto Arista;Arista;;1.0;Female
Avenida Puerto Mazatlán;Puerto Mazatlán;;0.94;Female
Enrique Rivero B.;Enrique Rivero B.;;-0.5;Male
Akron;Akron;;-0.5;Male
Tulsa;Tulsa;;0.95;Female
Peral;Peral;;1.0;Female
Jalapa Norte;Jalapa Norte;;-0.5;Male
Columbus;Columbus;;-0.5;Male
Sta Fe;Sta Fe;;0.99;Female
Los Angeles;Los Angeles;;-1.0;Male
Cerrada San Francisco;San Francisco;;-0.5;Male
Santo Tomas;Santo Tomas;;-1.0;Male
Sta Anita;Sta Anita;;0.99;Female
Sacramento;Sacramento;;0.88;Female
San Diego;San Diego;;-0.5;Male
San Joaquin;San Joaquin;;-0.5;Male
Realitos;itos;;-0.5;Male
Ehécatl;Ehécatl;;-0.5;Male
Ignacio Ramírez;Ignacio Ramírez;;-1.0;Male
Nicolás Fernández;Nicolás Fernández;;-0.5;Male
Antonio Ruiz;Antonio Ruiz;;-0.5;Male
Gustavo Durán González;Gustavo Durán González;;-0.5;Male
José Martí;José Martí;;-0.5;Male
Julián Casals;Julián ls;;-0.5;Male
Pablo Neruda;Pablo Neruda;;-0.5;Male
Nezahualcóyotl;Nezahualcóyotl;;-0.5;Male
Quetzalcóatl;Quetzalcóatl;;-1.0;Male
Llano Seco;Llano Seco;;-0.5;Male
Anáhuac;Anáhuac;;-0.5;Male
Francisco García;Francisco García;;-0.5;Male
Antonio Machado;Antonio Machado;;-0.5;Male
Felipe Argüello;Felipe Argüello;;-1.0;Male
Camino Puerto Ceguayo;Camino  Ceguayo;;0.99;Female
Primera Cerrada Mixteca;Primera  Mixteca;;-0.5;Male
Segunda Cerrada Mixteca;Segunda  Mixteca;;0.99;Female
Azteca;Azteca;;0.71;Female
Maya;Maya;;0.97;Female
Abeto Rojo;Abeto Rojo;;-0.5;Male
Cerro Dulce;Cerro Dulce;;0.99;Female
Olmo;Olmo;;-0.5;Male
Puerto Kino;Kino;;-0.5;Male
Puerto Lobos;Lobos;;-1.0;Male
Puerto de Veracruz;Veracruz;;1.0;Female
Cerrada Puerto Madero;Cerrada  Madero;;1.0;Female
Puerto Hidalgo;Hidalgo;;-0.5;Male
Primera Cerrada Puerto Mazatlán;Primera Cerrada  Mazatlán;;-1.0;Male
Puerto Madero;Madero;;1.0;Female
Minasco;co;;-0.79;Male
Sonata;Sonata;;0.97;Female
Tercera Cerrada Puerto Mazatlán;Tercera Cerrada  Mazatlán;;-0.5;Male
Posta;Posta;;-0.5;Male
Feria;Feria;;1.0;Female
Albatros;Albatros;;-0.5;Male
Tonatzin;Tonatzin;;1.0;Female
Tumma Acatl;Tumma Acatl;;1.0;Female
Tukay Acatl;Tukay Acatl;;-1.0;Male
Milano;Milano;;-1.0;Male
Marabú;Marabú;;-0.5;Male
Lirios;Lirios;;1.0;Female
Doctor Gabino Fraga;Doctor Gabino Fraga;;-0.5;Male
Licenciado Rojina Villegas;Licenciado Rojina Villegas;;0.5;Female
Licenciado Sánchez Cordero;Licenciado Sánchez Cordero;;-0.5;Male
Cerrada Gardenia;Gardenia;;1.0;Female
Orquídea;Orquídea;;1.0;Female
Mirasol;Mirasol;;0.5;Female
Gómez Farías;Gómez Farías;;-1.0;Male
Ángel Reyes;Ángel Reyes;;-0.5;Male
Calle dos;dos;;-1.0;Male
Carlos A. Madrazo;Carlos  Madrazo;;-0.99;Male
Calle tres;tres;;-0.96;Male
Plaza del Rocío;Plaza del Rocío;;-0.7;Male
Amapola;Amapola;;0.99;Female
Segunda Cerrada Belén;Segunda  Belén;;0.99;Female
Rosa Escondida;Rosa Escondida;;0.99;Female
Tercera Cerrada Belén;Tercera  Belén;;0.98;Female
Alborada;Alborada;;1.0;Female
Lazaro Cárdenas;Lazaro Cárdenas;;-0.5;Male
Prolongación San Fernando;Prolongación San Fernando;;-0.89;Male
Torres de Tepito;Torres de Tepito;;-0.75;Male
Calle La Era;La Era;;0.71;Female
Prol. San Diego;Prol. San Diego;;-0.86;Male
Ginebra;Ginebra;;1.0;Female
Reims;Reims;;-0.5;Male
Puente Octavio Paz;Puente Octavio Paz;;-0.96;Male
La Joya;La Joya;;0.69;Female
Aquiles;Aquiles;;-1.0;Male
Troya;Troya;;1.0;Female
Penelope;Penelope;;1.0;Female
Tierra Larga;Tierra Larga;;0.99;Female
Aviñón;iñón;;-0.5;Male
Lafayette;Lafayette;;-0.5;Male
Ulises;Ulises;;-0.5;Male
Ursus;Ursus;;-0.5;Male
Callejón San Diego;jón San Diego;;-0.87;Male
Calle Miguel Hidalgo y Costilla;Miguel Hidalgo y Costilla;;-0.5;Male
La era;La era;;0.71;Female
Orquidea;Orquidea;;0.99;Female
Prolongación del Trabajo;Prolongación del Trabajo;;-0.77;Male
Segunda Miguel Hidalgo;Miguel Hidalgo;;-1.0;Male
Roca;Roca;;0.72;Female
Montaña;Montaña;;1.0;Female
Joya;Joya;;1.0;Female
Cerrada Loma Linda;Loma Linda;;1.0;Female
Andador Vista Hermosa;Andador Vista Hermosa;;1.0;Female
Andador Mangos;Andador Mangos;;-0.5;Male
Segunda Cerrada Amapola;Segunda  Amapola;;0.99;Female
Primera Cerrada Amapola;Primera  Amapola;;0.93;Female
Granada;Granada;;1.0;Female
Vasconcelos;Vasconcelos;;-1.0;Male
Tercera Aztecas;Tercera Aztecas;;-0.5;Male
Prolongación San Pablo;Prolongación San Pablo;;-0.88;Male
Callejón Ahuatla;jón Ahuatla;;-0.5;Male
Segunda Cerrada Ayuntamiento;Segunda  Ayuntamiento;;0.99;Female
Cjon Escondida;Cjon Escondida;;-0.5;Male
olla;olla;;1.0;Female
Cruces;Cruces;;1.0;Female
Flor de Colmena;Flor de Colmena;;0.84;Female
Columba;Columba;;0.9;Female
Paloma Zurita;Paloma Zurita;;1.0;Female
Patli;Patli;;0.86;Female
Sófocles;Sófocles;;-1.0;Male
Sócrates;Sócrates;;-0.5;Male
Aristóteles;Aristóteles;;-1.0;Male
Platón;Platón;;-1.0;Male
Rosal;Rosal;;0.71;Female
Los Gipaetos;Los Gipaetos;;-0.5;Male
Cerrada de los Albatros;Albatros;;-0.5;Male
Roberto Elizondo;Roberto Elizondo;;-0.99;Male
Tercera Miguel Hidalgo;Tercera Miguel Hidalgo;;-0.5;Male
Capilla;Capilla;;1.0;Female
Rampa;Rampa;;0.82;Female
Edén;Edén;;-1.0;Male
Luis Echeverría Álvarez;Luis Echeverría Álvarez;;-0.5;Male
Segunda Benito Juárez;Benito Juárez;;-0.5;Male
Tercera Cerrada Miguel Hidalgo;Tercera  Miguel Hidalgo;;-0.5;Male
Segunda Vicente Guerrero;Vicente Guerrero;;-1.0;Male
Palestina;Palestina;;1.0;Female
Lea;Lea;;0.99;Female
Puente Negro;Puente Negro;;-1.0;Male
Estrella;Estrella;;1.0;Female
Manto;Manto;;0.53;Female
Segunda Cerrada;Segunda;;0.99;Female
Primera Mirasol;Mirasol;;0.5;Female
Tercera Mirasol;Tercera Mirasol;;0.57;Female
Segunda Mirasol;Mirasol;;0.5;Female
Tercera Ocote;Tercera Ocote;;-0.5;Male
Primera Cerrada Lázaro Cárdenas;Primera  Lázaro Cárdenas;;-1.0;Male
Segunda Cerrada Lázaro Cárdenas;Segunda  Lázaro Cárdenas;;0.5;Female
Tercera Lázaro Cárdenas;Tercera Lázaro Cárdenas;;-0.5;Male
Cuarta Lázaro Cárdenas;Cuarta Lázaro Cárdenas;;-1.0;Male
Primera Francisco Villa;Francisco Villa;;-0.5;Male
Segunda Francisco Villa;Francisco Villa;;-0.5;Male
Tercera Francisco Villa;Tercera Francisco;;-0.5;Male
Privada Francisco Villa;Privada Francisco;;-1.0;Male
Primera Orquidea;Orquidea;;0.99;Female
Rosa Norte;Rosa Norte;;0.99;Female
Cerrada de la Rosa;Rosa;;0.99;Female
Rosa Sur;Rosa Sur;;0.99;Female
España;España;;1.0;Female
Alegre;Alegre;;1.0;Female
Tercera Jerusalén;Tercera Jerusalén;;-0.5;Male
Justo Montiel;Justo Montiel;;-0.5;Male
Jerusalén;Jerusalén;;0.5;Female
Segunda Jerusalén;Jerusalén;;0.5;Female
Primera Jerusalén;Jerusalén;;0.5;Female
Juventud;Juventud;;-0.5;Male
Ocotlán;Ocotlán;;1.0;Female
Los Cocos;Los Cocos;;-0.99;Male
Palmera Datilera;Palmera Datilera;;1.0;Female
Palmera Tropical;Palmera Tropical;;1.0;Female
Alhelí;Alhelí;;-0.5;Male
Azalea;Azalea;;1.0;Female
Tláloc;Tláloc;;-0.5;Male
Álamo;Álamo;;-1.0;Male
Primera Guillermo Prieto;Guillermo Prieto;;-0.5;Male
Segunda Guillermo Prieto;Guillermo Prieto;;-0.5;Male
Los Pinos;Los Pinos;;-0.5;Male
Primera Cerrada Guillermo Prieto;Primera  Guillermo Prieto;;-1.0;Male
Segunda Santiago;Santiago;;-1.0;Male
Malva;Malva;;0.89;Female
Nube;Nube;;1.0;Female
Nardo;Nardo;;-0.5;Male
Primera Cruz Verde;Cruz Verde;;-0.58;Male
Segunda Cruz Verde;Cruz Verde;;-0.58;Male
Tercera Tantoco;Tercera Tantoco;;-0.5;Male
Alfonso XIII;Alfonso XIII;;-1.0;Male
Capitán Vértiz;Capitán Vértiz;;-0.5;Male
Primera Porfirio Díaz;Porfirio Díaz;;-1.0;Male
Presa Basilio;Presa Basilio;;-1.0;Male
Lomas Quebradas;Lomas Quebradas;;-0.5;Male
Segunda Guerrero;Guerrero;;-1.0;Male
AvenidaSan Francisco;San Francisco;;-0.5;Male
Parque de la Marquesa;Marquesa;;0.98;Female
Carlota Armero;Carlota Armero;;0.5;Female
Manuela Medina;Manuela Medina;;1.0;Female
Elvira Vargas;Elvira Vargas;;0.5;Female
Candelaria Pérez;Candelaria Pérez;;1.0;Female
Canal Nacional;Canal Nacional;;-0.5;Male
Calle Vicente Guerrero;Vicente Guerrero;;-1.0;Male
Domingo Sabio;Domingo Sabio;;-1.0;Male
Camino a Santiago;a Santiago;;-0.84;Male
Calle Margarita Maza de Juárez;Margarita Maza Juárez;;1.0;Female
Lerma;Lerma;;1.0;Female
Valle de Bravo;Bravo;;-0.83;Male
Villa del Carbón;Carbón;;-1.0;Male
Villa Guerrero;Guerrero;;-1.0;Male
Santa Rosa del Pilar;Santa Rosa del Pilar;;0.94;Female
Parque del Rey;Rey;;-0.5;Male
Parque de la Condesa;Condesa;;1.0;Female
Parque del Emperador;Emperador;;-0.5;Male
Parque del Palacio;Palacio;;-0.5;Male
Parque de la Princesa;Princesa;;1.0;Female
María Hernández Zarco;María Hernández Zarco;;1.0;Female
Rosaura Zapata;Rosaura Zapata;;1.0;Female
Roque Estrada;Roque Estrada;;-0.5;Male
Hacienda La Carlome;La Carlome;;0.65;Female
Cosmos;Cosmos;;-1.0;Male
Sporting Cristal;Sporting Cristal;;0.99;Female
Alianza Lima;Alianza Lima;;0.76;Female
Betis;Betis;;1.0;Female
Colo Colo;Colo Colo;;-0.78;Male
Real Madrid;Madrid;;0.69;Female
Ajax;Ajax;;-1.0;Male
Hacienda de Santa Ana y Lobos;Santa Ana y Lobos;;0.94;Female
Hacienda de Santa María Regla;Santa María Regla;;0.81;Female
Silos;Silos;;-1.0;Male
Parque del Duque;Duque;;-1.0;Male
Rancho Vergel;Rancho Vergel;;-0.5;Male
Avenida Canal de Miramontes;Canal Miramontes;;-0.5;Male
Rancho Los Arcos;Rancho Los Arcos;;-0.5;Male
Modena;Modena;;1.0;Female
Ferrara;Ferrara;;1.0;Female
Ravena;Ravena;;1.0;Female
Sicilia;Sicilia;;1.0;Female
Monza;Monza;;-0.5;Male
Caporal;Caporal;;-0.5;Male
Siena;Siena;;1.0;Female
Bolonia;Bolonia;;1.0;Female
Riego;Riego;;-1.0;Male
Sabana;Sabana;;0.9;Female
María Auxiliadora;María Auxiliadora;;1.0;Female
Rincón del Amor;Amor;;0.52;Female
Rincón de las Fuentes;Fuentes;;-0.5;Male
Rincón de la Laguna;Laguna;;-0.5;Male
Rincón del Paseo;Rincón del;;-0.77;Male
Cjon. Cuauhtemoc;Cjon. Cuauhtemoc;;-1.0;Male
Ninos Heroes;Ninos Heroes;;-0.5;Male
Mariano Abasolo;Mariano Abasolo;;-0.5;Male
Mariano Matamoros;Mariano Matamoros;;-0.5;Male
Rincón del Molino;Molino;;1.0;Female
Rincón de Lomas;Lomas;;-1.0;Male
Cjon. Hidalgo;Cjon. Hidalgo;;-1.0;Male
La Carreta;La Carreta;;0.65;Female
La Troje;La Troje;;0.65;Female
Rincón de los Nardos;Nardos;;0.99;Female
Rincón de los Lirios;Lirios;;1.0;Female
Rincón de las Dalias;Dalias;;-1.0;Male
Rincón de la Hacienda;Rincón la;;0.65;Female
Prol. División del Norte;Prol. División del Norte;;-0.77;Male
Rincón de los Leones;Leones;;-0.5;Male
La Pileta;La Pileta;;0.65;Female
Pera Verdinal;Pera Verdinal;;0.89;Female
Priv. San Lorenzo;Priv. San Lorenzo;;-0.76;Male
Felipe Angeles;Felipe Angeles;;-0.85;Male
Paseo de la Noria;Noria;;1.0;Female
Calzada de las Bombas;Bombas;;-0.5;Male
Rancho La Verónica;Rancho La Verónica;;0.67;Female
Rancho Vista Hermosa;Rancho Vista Hermosa;;1.0;Female
Rancho Guadalupe;Rancho Guadalupe;;0.62;Female
Rancho La Laguna;Rancho La Laguna;;0.65;Female
Rancho Grande;Rancho Grande;;-0.5;Male
Rancho Seco;Rancho Seco;;-0.5;Male
Rancho Azul;Rancho Azul;;0.98;Female
Hacienda Santa Cecilia;Santa Cecilia;;1.0;Female
Hacienda Santo Tomás;Santo Tomás;;-0.5;Male
Rancho La Cuchilla;Rancho La Cuchilla;;0.65;Female
Rancho la Estanzuela;Rancho la Estanzuela;;0.65;Female
Ingenio Casasano;Ingenio sano;;0.52;Female
Ingenio La Joya;Ingenio La Joya;;0.69;Female
Ingenio San Gabriel;Ingenio San Gabriel;;-0.91;Male
La Era;La Era;;0.71;Female
Hacienda del Cristo;Cristo;;-1.0;Male
Hacienda Santa Úrsula;Santa Úrsula;;1.0;Female
Hacienda de los Morales;Morales;;-1.0;Male
Hacienda Vista Hermosa;Vista Hermosa;;1.0;Female
Agustín Melgar;Agustín Melgar;;-0.5;Male
Canal Chalco;Canal Chalco;;-0.5;Male
Canal Comunidad;Canal Comunidad;;-0.5;Male
Canal Turístico;Canal Turístico;;-0.5;Male
Canal Zacapa;Canal Zacapa;;-0.5;Male
Canal Tochipa;Canal Tochipa;;-0.5;Male
Canal Tlatil;Canal Tlatil;;-0.5;Male
Canal San Esteban;Canal San Esteban;;-0.7;Male
Canal Tlamancingo;Canal Tlamancingo;;-0.5;Male
Canal Atlicpac;Canal Atlicpac;;-0.5;Male
Canal Ayahuectenco;Canal Ayahuectenco;;-0.5;Male
Canal Atezcapa;Canal Atezcapa;;-0.5;Male
Canal Cruztitla;Canal Cruztitla;;-0.5;Male
Canal Apampilco;Canal Apampilco;;-0.5;Male
Canal Tlayca;Canal Tlayca;;-0.5;Male
Canal María Candelaria;Canal María Candelaria;;0.99;Female
Canal Hierba Buena;Canal Hierba Buena;;0.79;Female
Canal Tezhuilco;Canal Tezhuilco;;-0.5;Male
Canal Apatlaco;Canal Apatlaco;;-0.5;Male
Canal Teopanixco;Canal Teopanixco;;-0.5;Male
Canal Trancantitla;Canal Trancantitla;;-0.5;Male
Canal Atenco;Canal Atenco;;-0.5;Male
Canal Tlicuilli;Canal Tlicuilli;;-0.5;Male
Canal Otenco;Canal Otenco;;-0.5;Male
Canal La Noria;Canal La Noria;;0.59;Female
Canal Amelaco;Canal Amelaco;;-0.5;Male
Canal Alahuetalco;Canal Alahuetalco;;-0.5;Male
Puente grande;Puente grande;;-0.5;Male
Canal Atlicalco;Canal Atlicalco;;-0.5;Male
Canal Tlilac;Canal Tlilac;;-0.5;Male
Canal Atizapan;Canal Atizapan;;-0.5;Male
Canal Tecaltitla;Canal Tecaltitla;;-0.5;Male
Canal Achicalco;Canal Achicalco;;-0.5;Male
Canal Tlamama;Canal Tlamama;;-0.5;Male
Canal Cuaculco;Canal Cuaculco;;-0.5;Male
Canal Toltengo;Canal Toltengo;;-0.5;Male
Canal Huexocoapa;Canal Huexocoapa;;-0.5;Male
Canal Huehuepa;Canal Huehuepa;;-0.5;Male
Canal Teipampa;Canal Teipampa;;-0.5;Male
Canal Miramar;Canal Miramar;;-0.5;Male
Callejón Chicoco;jón Chicoco;;-1.0;Male
Cerrada Benito Juárez;Benito Juárez;;-0.5;Male
Almendra;Almendra;;1.0;Female
Piña;Piña;;0.99;Female
Cda. Violeta;. Violeta;;1.0;Female
Del Campo Deportivo;Del Campo Deportivo;;-0.77;Male
Higo;Higo;;-0.5;Male
Roselina;Roselina;;0.99;Female
Del Portón;Del;;-0.77;Male
Del Marco;Del Marco;;-0.5;Male
Camino a Santiago Tepalcatlalpan;a Santiago Tepalcatlalpan;;-0.84;Male
Plaza Faroles;Plaza Faroles;;-1.0;Male
Emilio Carranza;Emilio Carranza;;-0.5;Male
Tercera Pegaso;Tercera Pegaso;;-0.5;Male
Camino Real a Santiago;Real a Santiago;;-0.86;Male
Segunda Antiguo Camino a Xicalco;Segunda Antiguo  a Xicalco;;0.89;Female
Segunda del Niño Jesús;Niño Jesús;;-0.5;Male
Prolongación Rio Antíguo;Prolongación Rio Antíguo;;-0.56;Male
Morales Hernández;Morales Hernández;;-0.5;Male
Continuación Sócrates;Continuación Sócrates;;-0.5;Male
Piru;Piru;;-0.5;Male
Antiguo Camino a Santiago;Antiguo  a Santiago;;-0.84;Male
Prolongación Sócrates;Prolongación Sócrates;;-0.5;Male
La Cañada;La;;0.65;Female
Jorge Trueba Barrera;Jorge Trueba Barrera;;-0.5;Male
Fernando Ojesta;Fernando Ojesta;;-0.5;Male
Cerrada Francisco Villa;Francisco Villa;;-0.5;Male
La Palma;La Palma;;0.7;Female
Cerrada San Mateo;San Mateo;;-0.5;Male
Prolongación Mariano Matamos;Prolongación Mariano Matamos;;-1.0;Male
Mariano Matamos;Mariano Matamos;;-0.5;Male
Segunda Emiliano Zapata;Emiliano Zapata;;-0.5;Male
Avenida Miguel Hidalgo;Miguel Hidalgo;;-1.0;Male
Segunda Niños Héroes;Niños Héroes;;-0.5;Male
Niños Héroes;Niños Héroes;;-0.5;Male
Tercera Cerrada de Ignacio Zaragoza;Tercera  Ignacio Zaragoza;;-0.5;Male
Mariano Velasco;Mariano Velasco;;-0.5;Male
Primera Cerrada de Ignacio Zaragoza;Primera  Ignacio Zaragoza;;-0.5;Male
Taray;Taray;;-0.5;Male
Alcázar;Alcázar;;1.0;Female
Del Puente;Del Puente;;-0.77;Male
Arces;Arces;;-0.5;Male
Prolongación Divisón del Norte;Prolongación Divisón del Norte;;-0.77;Male
Callejón Zacatecas;jón Zacatecas;;-1.0;Male
Primera Cerrada de Zacatecas;Primera  Zacatecas;;-1.0;Male
Francisco Goitia;Francisco Goitia;;-0.5;Male
Plaza Fuentes;Plaza Fuentes;;-0.5;Male
Redención;Redención;;1.0;Female
Maíz;Maíz;;-0.5;Male
Camino Verde;Verde;;0.99;Female
Segunda Cerrada Ilhuicamina;Segunda  Ilhuicamina;;0.99;Female
Callejón Asunción;jón Asunción;;-0.85;Male
Primer Callejón Asunción;Primer jón Asunción;;-0.85;Male
Prolongación Emiliano Zapata;Prolongación Emiliano Zapata;;-0.5;Male
Josefa Ortíz de Domínguez;Josefa Ortíz de Domínguez;;1.0;Female
Pedro Ramírez del Castillo;Pedro Ramírez del Castillo;;-1.0;Male
Callejón Axomulco;jón Axomulco;;-1.0;Male
Segundo Callejón Bodoquepa;Segundo jón Bodoquepa;;-0.5;Male
Canal Seco;Canal Seco;;-0.5;Male
Cuitláhuac;Cuitláhuac;;-1.0;Male
Madreselva;Madreselva;;1.0;Female
Cerrada Jacaranda;Jacaranda;;1.0;Female
Segunda La Cima;La Cima;;0.65;Female
La Cima;La Cima;;0.65;Female
Tercera Emiliano Zapata;Tercera Emiliano Zapata;;-0.5;Male
Primera Emiliano Zapata;Emiliano Zapata;;-0.5;Male
Xochimilco - San Pablo;Xochimilco - San Pablo;;-0.88;Male
Aniguo Camino A San Francisco;Aniguo  A San Francisco;;-0.67;Male
Camino de la Cruz;Cruz;;-0.58;Male
Catarino Mendoza;Catarino Mendoza;;-0.5;Male
Severo Mendoza;Severo Mendoza;;-0.5;Male
David Flores;David Flores;;-1.0;Male
Micaela Ordóñez Viuda de Balanzario;Micaela Ordóñez Viuda de Balanzario;;0.99;Female
Florencio Martínez;Florencio Martínez;;-1.0;Male
Francisco Leyva;Francisco Leyva;;-0.5;Male
Ignacio Chávez;Ignacio Chávez;;-1.0;Male
Eugenio Balanzario;Eugenio Balanzario;;-1.0;Male
Quirino Castillo;Quirino Castillo;;-0.98;Male
Primera Juan Babaino;Juan Babaino;;-0.99;Male
Fernando Celada;Fernando Celada;;-0.5;Male
Camino Real a Nativitas;Real a Nativitas;;-0.66;Male
La Herradura;La Herradura;;0.65;Female
Prolongación Benito Juárez;Prolongación Benito Juárez;;-1.0;Male
