calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Metrobus Juan Bautista Justo,Metrobus Juan Bautista Justo,,-0.99,Male,
Metrobus Juan Bautista Justo,Metrobus Juan Bautista Justo,,-0.99,Male,
Miguel Navarro Viola,Miguel Navarro Viola,,-0.99,Male,
Miguel Reyes Barboza (no oficial),Miguel Reyes Barboza (no oficial),,-0.99,Male,
Nicanor Méndez,Nicanor Méndez,,-0.99,Male,
Nicanor Montenegro,Nicanor Montenegro,,-0.99,Male,
Obrero Roberto Nuñez,Obrero Roberto Nuñez,,-0.99,Male,
Padre Juan B. Neumann,Padre Juan B. Neumann,,-0.99,Male,
Pasaje Almirante Robert,Pasaje Almirante Robert,,-0.99,Male,
Pasaje Armando Croatto,Pasaje Armando Croatto,,-0.99,Male,
Pasaje Juan Sebastián Bach,Pasaje Juan Sebastián Bach,,-0.99,Male,
Paseo Liborio Pupillo,Liborio Pupillo,,-0.99,Male,
Peatonal Juan Carlos Dávalos,Peatonal Juan Carlos Dávalos,,-0.99,Male,
Plutarco,Plutarco,,-0.99,Male,
Prelado Don Buenaventura Risso Patrón,Prelado Don Buenaventura Risso Patrón,,-0.99,Male,
Presidente Juan Domingo Perón,Presidente Juan Domingo Perón,,-0.99,Male,
Presidente Juan Domingo Perón,Presidente Juan Domingo Perón,,-0.99,Male,
Presidente Juan Domingo Perón,Presidente Juan Domingo Perón,,-0.99,Male,
Presidente Roberto M. Ortiz,Presidente Roberto M. Ortiz,,-0.99,Male,
Presidente Teniente General Juan Domingo Perón,Presidente Teniente General Juan Domingo Perón,,-0.99,Male,
Puerto Rico,Rico,,-0.99,Male,
Ricardo Gutiérrez Sur,Ricardo Gutiérrez Sur,,-0.99,Male,
Ricardo Levene,Ricardo Levene,,-0.99,Male,
Ricardo Monner Sans,Ricardo Monner Sans,,-0.99,Male,
Roberto Arlt,Roberto Arlt,,-0.99,Male,
Roberto Arlt,Roberto Arlt,,-0.99,Male,
Roberto Cunninghame Graham,Roberto Cunninghame Graham,,-0.99,Male,
Roberto Giménez,Roberto Giménez,,-0.99,Male,
Roberto J. Crotti,Roberto J. Crotti,,-0.99,Male,
Roberto J. Payró,Roberto J. Payró,,-0.99,Male,
Roberto Jorge Payró,Roberto Jorge Payró,,-0.99,Male,
Roberto Leviller,Roberto Leviller,,-0.99,Male,
Roberto M. Ortiz,Roberto M. Ortiz,,-0.99,Male,
Timoteo Gordillo,Timoteo Gordillo,,-0.99,Male,
Timoteo Gordillo,Timoteo Gordillo,,-0.99,Male,
Timoteo Gordillo,Timoteo Gordillo,,-0.99,Male,
Vito Dumas,Vito Dumas,,-0.99,Male,
Vito Dumas,Vito Dumas,,-0.99,Male,
William C. Morris,William  Morris,,-0.99,Male,
William Morris,William Morris,,-0.99,Male,
Alejandro María de Aguado,Alejandro María de Aguado,,-0.98,Male,
Avenida Tomás Flores,Tomás Flores,,-0.98,Male,
Bonifacio Ramos,Bonifacio Ramos,,-0.98,Male,
Carlos Della Paolera,Carlos Della Paolera,,-0.98,Male,
Fernán Félix de Amador,Fernán Félix de Amador,,-0.98,Male,
Fortunato Devoto,Fortunato Devoto,,-0.98,Male,
Pasaje Bartolomé Achille,Pasaje Bartolomé Achille,,-0.98,Male,
Tomás Godoy Cruz,Tomás Godoy Cruz,,-0.98,Male,
Tomas Alva Edison,Tomas Alva Edison,,-0.97,Male,
Vicente de Simone,Vicente de Simone,,-0.97,Male,
Victorino de la Plaza,Victorino de la Plaza,,-0.97,Male,
Victorino de la Plaza,Victorino de la Plaza,,-0.97,Male,
Villarino,rino,,-0.97,Male,
Villarino,rino,,-0.97,Male,
Villarino,rino,,-0.97,Male,
Doctor Estanislao S. Zeballos,Doctor Estanislao S. Zeballos,,-0.96,Male,
Doctor Estanislao S. Zeballos,Doctor Estanislao S. Zeballos,,-0.96,Male,
El Salvador,El Salvador,,-0.96,Male,
El Salvador,El Salvador,,-0.96,Male,
Pasaje San Antonio,Pasaje San Antonio,,-0.96,Male,
Tomás A. Le Breton,Tomás  Le Breton,,-0.95,Male,
Ángel M. Giménez,Ángel M. Giménez,,-0.94,Male,
Osorio,Osorio,,-0.94,Male,
Pasaje San Martin,Pasaje San Martin,,-0.94,Male,
Rufino José Cuervo,Rufino José Cuervo,,-0.94,Male,
Avenida Osvaldo Cruz,Osvaldo Cruz,,-0.93,Male,
Cid Guidi de Franc,Cid Guidi de Franc,,-0.93,Male,
Pio X,Pio X,,-0.92,Male,
Zurich,Zurich,,-0.9,Male,
Avenida Presidente Ramón S. Castillo,Presidente Ramón S. Castillo,,-0.89,Male,
Obispo San Alberto,Obispo San Alberto,,-0.87,Male,
El Almendro,El Almendro,,-0.81,Male,
El Trovador,El Trovador,,-0.81,Male,
Centro de Trasbordo Federico Lacroze,Centro de Trasbordo Federico Lacroze,,-0.8,Male,
Doctor J.M. Basco,Doctor J.M. Basco,,-0.8,Male,
Puente General Jose Maria Paz,Puente General Jose Maria Paz,,-0.79,Male,
Puente General José María Paz,Puente General José María Paz,,-0.78,Male,
Aristóbulo del Valle,Aristóbulo del,,-0.77,Male,
Aristóbulo Del Valle,Aristóbulo Del,,-0.77,Male,
Aristóbulo del Valle,Aristóbulo del,,-0.77,Male,
Aristóbulo Del Valle,Aristóbulo Del,,-0.77,Male,
Centenera Del Barco,Centenera Del Barco,,-0.77,Male,
Del Valle,Del,,-0.77,Male,
Ojos del Salado,Ojos del Salado,,-0.77,Male,
Presidente Torres y Tenorio,Presidente Torres y Tenorio,,-0.74,Male,
Coronel Diaz,Coronel Diaz,,-0.73,Male,
Avenida Olimpo,Olimpo,,-0.68,Male,
De La Cruz,De La Cruz,,-0.68,Male,
Olimpo,Olimpo,,-0.68,Male,
Avenida Valentin Alsina,Valentin Alsina,,-0.67,Male,
Valentin Vergara,Valentin Vergara,,-0.67,Male,
Presidente José Evaristo Uriburu,Presidente José Evaristo Uriburu,,-0.66,Male,
Presidente José Evaristo Uriburu,Presidente José Evaristo Uriburu,,-0.66,Male,
Coronel José O. Gordillo,Coronel José O. Gordillo,,-0.65,Male,
Natal,Natal,,-0.65,Male,
Natal,Natal,,-0.65,Male,
Toledo,Toledo,,-0.61,Male,
Godoy Cruz,Godoy Cruz,,-0.59,Male,
Godoy Cruz,Godoy Cruz,,-0.59,Male,
Godoy Cruz,Godoy Cruz,,-0.59,Male,
Hermanos Ros,Hermanos Ros,,-0.59,Male,
Cristos De Barbares,Cristos De Barbares,,-0.58,Male,
Gonçalves Días,Gonçalves Días,,-0.57,Male,
Ventura Bosch,Ventura Bosch,,-0.54,Male,
Coronel Ramos,Coronel Ramos,,-0.53,Male,
Senador J. Pallares,Senador J. Pallares,,-0.52,Male,
Senador J. Pallares,Senador J. Pallares,,-0.52,Male,
Aarón Castellanos,Aarón Castellanos,,-0.5,Male,
Abelardo Corbacho,Abelardo Corbacho,,-0.5,Male,
Acevedo,Acevedo,,-0.5,Male,
Acevedo,Acevedo,,-0.5,Male,
Adolfo Alsina,Adolfo Alsina,,-0.5,Male,
Adolfo Alsina,Adolfo Alsina,,-0.5,Male,
Adolfo Alsina,Adolfo Alsina,,-0.5,Male,
Agente Ceferino García,Agente Ceferino García,,-0.5,Male,
Agente Domingo Dedico,Agente Domingo Dedico,,-0.5,Male,
Agrimensor Luis Roasenda,Agrimensor Luis Roasenda,,-0.5,Male,
Aguero,Aguero,,-0.5,Male,
Agüero,Agüero,,-0.5,Male,
Agüero,Agüero,,-0.5,Male,
Aguilar,Aguilar,,-0.5,Male,
Aguilar,Aguilar,,-0.5,Male,
Aguilar,Aguilar,,-0.5,Male,
Aguirre,Aguirre,,-0.5,Male,
Aguirre,Aguirre,,-0.5,Male,
Agustín Magaldi,Agustín Magaldi,,-0.5,Male,
Agustín Magaldi,Agustín Magaldi,,-0.5,Male,
Agustín Magaldi,Agustín Magaldi,,-0.5,Male,
Alan Kardec,Alan Kardec,,-0.5,Male,
Almirante Augusto Lasserre,Almirante Augusto Lasserre,,-0.5,Male,
Almirante Daniel de Solier,Almirante Daniel de Solier,,-0.5,Male,
Almirante Francisco José Seguí,Almirante Francisco José Seguí,,-0.5,Male,
Almirante Francisco José Seguí,Almirante Francisco José Seguí,,-0.5,Male,
Almirante Guillermo Brown,Almirante Guillermo Brown,,-0.5,Male,
Almirante Guillermo Brown,Almirante Guillermo Brown,,-0.5,Male,
Almirante Juan Pablo Sáenz Valiente,Almirante Juan Pablo Sáenz Valiente,,-0.5,Male,
Almirante Juan Pablo Sáenz Valiente,Almirante Juan Pablo Sáenz Valiente,,-0.5,Male,
Almirante Manuel J. García,Almirante Manuel J. García,,-0.5,Male,
Almirante Mariano Cordero,Almirante Mariano Cordero,,-0.5,Male,
Almirante Onofre Betbeder,Almirante Onofre Betbeder,,-0.5,Male,
Almirante Solier,Almirante Solier,,-0.5,Male,
Almirante Solier,Almirante Solier,,-0.5,Male,
Alonso Rodríguez,Alonso Rodríguez,,-0.5,Male,
Alvarado,Alvarado,,-0.5,Male,
Alvarado,Alvarado,,-0.5,Male,
Alvarez,Alvarez,,-0.5,Male,
Álvarez Condarco,Álvarez Condarco,,-0.5,Male,
Alvear,Alvear,,-0.5,Male,
Amadeo Jacques,Amadeo Jacques,,-0.5,Male,
Amado Nervo,Amado Nervo,,-0.5,Male,
Amancio Alcorta,Amancio Alcorta,,-0.5,Male,
Amancio Alcorta,Amancio Alcorta,,-0.5,Male,
Amancio Alcorta,Amancio Alcorta,,-0.5,Male,
Ambrosio Olmos,Ambrosio Olmos,,-0.5,Male,
Ampère,Ampère,,-0.5,Male,
Andrés Arguibel,Andrés Arguibel,,-0.5,Male,
Andrés Baranda,Andrés Baranda,,-0.5,Male,
Andrés Bianchi,Andrés Bianchi,,-0.5,Male,
Andrés Ferreyra,Andrés Ferreyra,,-0.5,Male,
Andres Lamas,Andres Lamas,,-0.5,Male,
Andrés Lamas,Andrés Lamas,,-0.5,Male,
Ángel Justiniano Carranza,Ángel Justiniano Carranza,,-0.5,Male,
Aníbal Pedro Arbeletche,Aníbal Pedro Arbeletche,,-0.5,Male,
Aníbal Ponce,Aníbal Ponce,,-0.5,Male,
Aníbal Ponce,Aníbal Ponce,,-0.5,Male,
Anibal Troilo,Anibal Troilo,,-0.5,Male,
Aníbal Troilo,Aníbal Troilo,,-0.5,Male,
Anibal Trollo,Anibal Trollo,,-0.5,Male,
Anselmo Sáenz Valiente,Anselmo Sáenz Valiente,,-0.5,Male,
Antonio Bermúdez,Antonio Bermúdez,,-0.5,Male,
Antonio Berni,Antonio Berni,,-0.5,Male,
Antonio Carlos López,Antonio Carlos López,,-0.5,Male,
Antonio Filardi,Antonio Filardi,,-0.5,Male,
Antonio L. Zolezzi,Antonio L. Zolezzi,,-0.5,Male,
Antonio López,Antonio López,,-0.5,Male,
Antonio Luis Berutti,Antonio Luis Berutti,,-0.5,Male,
Antonio Luis Berutti,Antonio Luis Berutti,,-0.5,Male,
Antonio Machado,Antonio Machado,,-0.5,Male,
Antonio Machado,Antonio Machado,,-0.5,Male,
Antonio Machado,Antonio Machado,,-0.5,Male,
Antonio Malaver,Antonio Malaver,,-0.5,Male,
Antonio Mentruyt,Antonio Mentruyt,,-0.5,Male,
Antonio Porcha,Antonio Porcha,,-0.5,Male,
Antonio Timoteo González,Antonio Timoteo González,,-0.5,Male,
Aquino,Aquino,,-0.5,Male,
Aquino,Aquino,,-0.5,Male,
Araujo,Araujo,,-0.5,Male,
Araujo,Araujo,,-0.5,Male,
Arce,Arce,,-0.5,Male,
Arévalo,Arévalo,,-0.5,Male,
Argentino Valle,Argentino,,-0.5,Male,
Arnaldo D'Espósito,Arnaldo D'Espósito,,-0.5,Male,
Arquímedes,Arquímedes,,-0.5,Male,
Arturo Capdevila,Arturo Capdevila,,-0.5,Male,
Arturo Capdevilla,Arturo Capdevilla,,-0.5,Male,
Arturo Illia,Arturo Illia,,-0.5,Male,
Atahualpa,Atahualpa,,-0.5,Male,
Atahualpa,Atahualpa,,-0.5,Male,
Avelino Díaz,elino Díaz,,-0.5,Male,
Avelino Díaz,elino Díaz,,-0.5,Male,
Avenida Alvear,Alvear,,-0.5,Male,
Avenida Amancio Alcorta,Amancio Alcorta,,-0.5,Male,
Avenida Asamblea,Asamblea,,-0.5,Male,
Avenida Bartolomé Mitre,Bartolomé Mitre,,-0.5,Male,
Avenida Bartolomé Mitre,Bartolomé Mitre,,-0.5,Male,
Avenida Belgrano,Belgrano,,-0.5,Male,
Avenida Belgrano,Belgrano,,-0.5,Male,
Avenida Belisario Roldán,Belisario Roldán,,-0.5,Male,
Avenida Benito Pérez Galdós,Benito Pérez Galdós,,-0.5,Male,
Avenida Benito Pérez Galdós,Benito Pérez Galdós,,-0.5,Male,
Avenida Bernardino Rivadavia,Bernardino Rivadavia,,-0.5,Male,
Avenida Bernardino Rivadavia,Bernardino Rivadavia,,-0.5,Male,
Avenida Bernardo de Irigoyen,Bernardo Irigoyen,,-0.5,Male,
Avenida Brigadier General Juan Manuel de Rosas,Brigadier General Juan Manuel Rosas,,-0.5,Male,
Avenida Brigadier General Juan Manuel de Rosas,Brigadier General Juan Manuel Rosas,,-0.5,Male,
Avenida Canónigo Miguel del Corro,Canónigo Miguel Corro,,-0.5,Male,
Avenida Castro Barros,Castro Barros,,-0.5,Male,
Avenida Comodoro Martín Rivadavia,Comodoro Martín Rivadavia,,-0.5,Male,
Avenida Coronel Marcelino E. Freyre,Coronel Marcelino E. Freyre,,-0.5,Male,
Avenida Crámer,Crámer,,-0.5,Male,
Avenida Crucero Belgrano,Crucero Belgrano,,-0.5,Male,
Avenida Dardo Rocha,Dardo Rocha,,-0.5,Male,
Avenida del Campo,Campo,,-0.5,Male,
Avenida Derqui,Derqui,,-0.5,Male,
Avenida Doctor Gilberto Elizalde,Doctor Gilberto Elizalde,,-0.5,Male,
Avenida Doctor Honorio Pueyrredón,Doctor Honorio Pueyrredón,,-0.5,Male,
Avenida Doctor Juan Felipe Aranguren,Doctor Juan Felipe Aranguren,,-0.5,Male,
Avenida Doctor Ricardo Balbín,Doctor Ricardo Balbín,,-0.5,Male,
Avenida Emilio Castro,Emilio Castro,,-0.5,Male,
Avenida Ernesto Tornquist,Ernesto Tornquist,,-0.5,Male,
Avenida Fabián Onsari,Fabián Onsari,,-0.5,Male,
Avenida Federico Lacroze,Federico Lacroze,,-0.5,Male,
Avenida Federico Lacroze,Federico Lacroze,,-0.5,Male,
Avenida Francisco Beiró,Francisco Beiró,,-0.5,Male,
Avenida Francisco Beiró,Francisco Beiró,,-0.5,Male,
Avenida Francisco Bilbao,Francisco Bilbao,,-0.5,Male,
Avenida General Benjamín Victorica,General Benjamín Victorica,,-0.5,Male,
Avenida General César Díaz,General César Díaz,,-0.5,Male,
Avenida General Enrique Mosconi,General Enrique Mosconi,,-0.5,Male,
Avenida General Eugenio Garzón,General Eugenio Garzón,,-0.5,Male,
Avenida General Gelly y Obes,General Gelly y Obes,,-0.5,Male,
Avenida General Güemes,General Güemes,,-0.5,Male,
Avenida General Hornos,General Hornos,,-0.5,Male,
Avenida General Indalecio Chenaut,General Indalecio Chenaut,,-0.5,Male,
Avenida General Iriarte,General Iriarte,,-0.5,Male,
Avenida General Las Heras,General Las Heras,,-0.5,Male,
Avenida General Martín Rodríguez,General Martín Rodríguez,,-0.5,Male,
Avenida General Mosconi,General Mosconi,,-0.5,Male,
Avenida General Mosconi,General Mosconi,,-0.5,Male,
Avenida General Roca,General Roca,,-0.5,Male,
Avenida General Roca,General Roca,,-0.5,Male,
Avenida Guillermo Udaondo,Guillermo Udaondo,,-0.5,Male,
Avenida Hipólito Yrigoyen,Hipólito Yrigoyen,,-0.5,Male,
Avenida Hipólito Yrigoyen,Hipólito Yrigoyen,,-0.5,Male,
Avenida Intendente Cantilo,Intendente Cantilo,,-0.5,Male,
Avenida Intendente Cantilo,Intendente Cantilo,,-0.5,Male,
Avenida Intendente Esteban Crovara,Intendente Esteban Crovara,,-0.5,Male,
Avenida Intendente Francisco Rabanal,Intendente Francisco Rabanal,,-0.5,Male,
Avenida Leopoldo Marechal,Leopoldo Marechal,,-0.5,Male,
Avenida Los Quilmes,Los Quilmes,,-0.5,Male,
Avenida Manuel A. Montes de Oca,Manuel A. Montes Oca,,-0.5,Male,
Avenida Manuel Ocampo,Manuel Ocampo,,-0.5,Male,
Avenida Manuel Ricardo Trelles,Manuel Ricardo Trelles,,-0.5,Male,
Avenida Manuel Ricardo Trelles,Manuel Ricardo Trelles,,-0.5,Male,
Avenida Manuel Victorica,Manuel Victorica,,-0.5,Male,
Avenida Martín García,Martín García,,-0.5,Male,
Avenida Medrano,Medrano,,-0.5,Male,
Avenida Medrano,Medrano,,-0.5,Male,
Avenida Monseñor Rodolfo Bufano,Monseñor Rodolfo Bufano,,-0.5,Male,
Avenida Nicolás Avellaneda,Nicolás Avellaneda,,-0.5,Male,
Avenida Ortiz de Ocampo,Ortiz Ocampo,,-0.5,Male,
Avenida Paseo Colón,Avenida  Colón,,-0.5,Male,
Avenida Pedro Goyena,Pedro Goyena,,-0.5,Male,
Avenida Perito Moreno,Perito Moreno,,-0.5,Male,
Avenida Presidente Julio A. Roca,Presidente Julio A. Roca,,-0.5,Male,
Avenida Presidente Roque Sáenz Peña,Presidente Roque Sáenz Peña,,-0.5,Male,
Avenida Ramón Franco,Ramón Franco,,-0.5,Male,
Avenida Raúl Scalabrini Ortiz,Raúl Scalabrini Ortiz,,-0.5,Male,
Avenida Raúl Scalabrini Ortiz,Raúl Scalabrini Ortiz,,-0.5,Male,
Avenida Rodolfo López,Rodolfo López,,-0.5,Male,
Avenida Roentgen,Roentgen,,-0.5,Male,
Avenida San Juan,San Juan,,-0.5,Male,
Avenida San Martín,San Martín,,-0.5,Male,
Avenida San Martín,San Martín,,-0.5,Male,
Avenida Soldado de la Frontera,Soldado Frontera,,-0.5,Male,
Avenida Suárez,Suárez,,-0.5,Male,
Avenida Teniente General Donato Álvarez,Teniente General Donato Álvarez,,-0.5,Male,
Avenida Teniente General Luis Dellepiane Norte,Teniente General Luis Dellepiane Norte,,-0.5,Male,
Avenida Teodoro Sánchez de Bustamante,Teodoro Sánchez Bustamante,,-0.5,Male,
Avenida Teodoro Sánchez de Bustamante,Teodoro Sánchez Bustamante,,-0.5,Male,
Avenida Varela,Varela,,-0.5,Male,
Bacón,Bacón,,-0.5,Male,
Baldomero Fernández Moreno,Baldomero Fernández Moreno,,-0.5,Male,
Barros Pazos,Barros Pazos,,-0.5,Male,
Bartolomé Hidalgo,Bartolomé Hidalgo,,-0.5,Male,
Bartolome Mitre,Bartolome Mitre,,-0.5,Male,
Bartolomé Mitre,Bartolomé Mitre,,-0.5,Male,
Basilio Cittadini,Basilio Cittadini,,-0.5,Male,
Basilio Hall,Basilio Hall,,-0.5,Male,
Beato Federico Ozanam,Beato Federico Ozanam,,-0.5,Male,
Beethoven,Beethoven,,-0.5,Male,
Belgrano,Belgrano,,-0.5,Male,
Belgrano,Belgrano,,-0.5,Male,
Belgrano,Belgrano,,-0.5,Male,
Belisario Hueyo,Belisario Hueyo,,-0.5,Male,
Benito Álvarez,Benito Álvarez,,-0.5,Male,
Benito Correa,Benito Correa,,-0.5,Male,
Benito Juárez,Benito Juárez,,-0.5,Male,
Benito Perez Galdós,Benito Perez Galdós,,-0.5,Male,
Benito Pérez Galdós,Benito Pérez Galdós,,-0.5,Male,
Benito Pérez Galdós,Benito Pérez Galdós,,-0.5,Male,
Benito Pérez Galdós,Benito Pérez Galdós,,-0.5,Male,
Benito Quinquela Martín,Benito Quinquela Martín,,-0.5,Male,
Berg,Berg,,-0.5,Male,
Bergantín General Balcarce,Bergantín General Balcarce,,-0.5,Male,
Bergantín General Belgrano,Bergantín General Belgrano,,-0.5,Male,
Bermúdez,Bermúdez,,-0.5,Male,
Bernal,Bernal,,-0.5,Male,
Bernal,Bernal,,-0.5,Male,
Bernanrdo Plaul,Bernanrdo Plaul,,-0.5,Male,
Bernardino Rivadavia,Bernardino Rivadavia,,-0.5,Male,
Bernardino Rivadavia,Bernardino Rivadavia,,-0.5,Male,
Bernardo de Irigoyen,Bernardo de Irigoyen,,-0.5,Male,
Bernardo de Irigoyen,Bernardo de Irigoyen,,-0.5,Male,
Bernardo de León,Bernardo de León,,-0.5,Male,
Blas Parera,Blas Parera,,-0.5,Male,
Blas Parera,Blas Parera,,-0.5,Male,
Bolivar,Bolivar,,-0.5,Male,
Bolívar,Bolívar,,-0.5,Male,
Bolívar,Bolívar,,-0.5,Male,
Boulevard Presidente Raul Alfonsin,Boulevard Presidente Raul Alfonsin,,-0.5,Male,
Brigadier General Juan Facundo Quiroga,Brigadier General Juan Facundo Quiroga,,-0.5,Male,
Bustamante,Bustamante,,-0.5,Male,
Bustamante,Bustamante,,-0.5,Male,
Byron,Byron,,-0.5,Male,
Caballero,Caballero,,-0.5,Male,
Cabo Alberto Hugo Vacca,Cabo Alberto Hugo Vacca,,-0.5,Male,
Cabo Caballero,Cabo Caballero,,-0.5,Male,
Cabo Pablo Teodoro Fels,Cabo Pablo Teodoro Fels,,-0.5,Male,
Cabo Raúl Sessa,Cabo Raúl Sessa,,-0.5,Male,
Cabo Ruffolo,Cabo Ruffolo,,-0.5,Male,
Cabot,Cabot,,-0.5,Male,
Cacique Telomián Condie,Cacique Telomián Condie,,-0.5,Male,
Caldén,Caldén,,-0.5,Male,
Calle Nicolás Dávila,Nicolás Dávila,,-0.5,Male,
Calle San Martín,San Martín,,-0.5,Male,
Camino de los Granados,Granados,,-0.5,Male,
Camino General Belgrano,General Belgrano,,-0.5,Male,
Camino General Belgrano,General Belgrano,,-0.5,Male,
Capitán General Ramón Freire,Capitán General Ramón Freire,,-0.5,Male,
Capitán General Ramón Freire,Capitán General Ramón Freire,,-0.5,Male,
Capitan Güemes,Capitan Güemes,,-0.5,Male,
Capitán Jacinto Yaben,Capitán Jacinto Yaben,,-0.5,Male,
Capitán Samuel Spiro,Capitán Samuel Spiro,,-0.5,Male,
Caputo,Caputo,,-0.5,Male,
Carlos Encina,Carlos Encina,,-0.5,Male,
Carlos H. Perette,Carlos H. Perette,,-0.5,Male,
Castro,Castro,,-0.5,Male,
Castro Barros,Castro Barros,,-0.5,Male,
Castro Barros,Castro Barros,,-0.5,Male,
Castro Barros,Castro Barros,,-0.5,Male,
Castro Barros,Castro Barros,,-0.5,Male,
Cavour,Cavour,,-0.5,Male,
Ceferino Namuncurá,Ceferino Namuncurá,,-0.5,Male,
Cervantes,Cervantes,,-0.5,Male,
César Bacle,César Bacle,,-0.5,Male,
Cespedes,Cespedes,,-0.5,Male,
Céspedes,Céspedes,,-0.5,Male,
Céspedes,Céspedes,,-0.5,Male,
Chañar,Chañar,,-0.5,Male,
Claudio de Alas,Claudio de Alas,,-0.5,Male,
Claudio de Alas,Claudio de Alas,,-0.5,Male,
Clemente Díaz de Medina,Clemente Díaz de Medina,,-0.5,Male,
Colectora Camino Presidente Juan Domingo Perón,Colectora  Presidente Juan Domingo Perón,,-0.5,Male,
Colectora Camino Presidente Juan Domingo Perón,Colectora  Presidente Juan Domingo Perón,,-0.5,Male,
Colón,Colón,,-0.5,Male,
Colón,Colón,,-0.5,Male,
Colón,Colón,,-0.5,Male,
Comandante Celedonio Escalada,Comandante Celedonio Escalada,,-0.5,Male,
Comandante Espora,Comandante Espora,,-0.5,Male,
Comandante General Bombero Salvador Ingrassia,Comandante General Bombero Salvador Ingrassia,,-0.5,Male,
Comandante Mamberti,Comandante Mamberti,,-0.5,Male,
Comandante Planes,Comandante Planes,,-0.5,Male,
Comandante Spurr,Comandante Spurr,,-0.5,Male,
Comandante Spurr,Comandante Spurr,,-0.5,Male,
Comodoro Martín Rivadavia,Comodoro Martín Rivadavia,,-0.5,Male,
Concejal Héctor Noya,Concejal Héctor Noya,,-0.5,Male,
Concejal Pedro Bustos,Concejal Pedro Bustos,,-0.5,Male,
Conscripto Bernardi,Conscripto Bernardi,,-0.5,Male,
Cornel Aguilar,Cornel Aguilar,,-0.5,Male,
Cornelio Saavedra,Cornelio Saavedra,,-0.5,Male,
Coronel Aguilar,Coronel Aguilar,,-0.5,Male,
Coronel Antonio Susini,Coronel Antonio Susini,,-0.5,Male,
Coronel Antonio Susini,Coronel Antonio Susini,,-0.5,Male,
Coronel Arriola,Coronel Arriola,,-0.5,Male,
Coronel Beltrán,Coronel Beltrán,,-0.5,Male,
Coronel Benito Meana,Coronel Benito Meana,,-0.5,Male,
Coronel Brandsen,Coronel Brandsen,,-0.5,Male,
Coronel Brandsen,Coronel Brandsen,,-0.5,Male,
Coronel Brandsen,Coronel Brandsen,,-0.5,Male,
Coronel Burela,Coronel Burela,,-0.5,Male,
Coronel Burela,Coronel Burela,,-0.5,Male,
Coronel Cabrer,Coronel Cabrer,,-0.5,Male,
Coronel Casacuberta,Coronel cuberta,,-0.5,Male,
Coronel Casacuberta,Coronel cuberta,,-0.5,Male,
Coronel D'Elía,Coronel D'Elía,,-0.5,Male,
Coronel Domínguez,Coronel Domínguez,,-0.5,Male,
Coronel Dreyer,Coronel Dreyer,,-0.5,Male,
Coronel Erezcano,Coronel Erezcano,,-0.5,Male,
Coronel Erezcano,Coronel Erezcano,,-0.5,Male,
Coronel Espora,Coronel Espora,,-0.5,Male,
Coronel Estomba,Coronel Estomba,,-0.5,Male,
Coronel Fonrouge,Coronel Fonrouge,,-0.5,Male,
Coronel Fraga,Coronel Fraga,,-0.5,Male,
Coronel Fraga,Coronel Fraga,,-0.5,Male,
Coronel García,Coronel García,,-0.5,Male,
Coronel Ignacio Warnes,Coronel Ignacio Warnes,,-0.5,Male,
Coronel Jorge,Coronel Jorge,,-0.5,Male,
Coronel Jorge Luis Fontana,Coronel Jorge Luis Fontana,,-0.5,Male,
Coronel Juan Medeiros,Coronel Juan Medeiros,,-0.5,Male,
Coronel Lacarra,Coronel Lacarra,,-0.5,Male,
Coronel Lacarra,Coronel Lacarra,,-0.5,Male,
Coronel Lacarra,Coronel Lacarra,,-0.5,Male,
Coronel Larrazábal,Coronel Larrazábal,,-0.5,Male,
Coronel Lugones,Coronel Lugones,,-0.5,Male,
Coronel Medeiros,Coronel Medeiros,,-0.5,Male,
Coronel Millán,Coronel Millán,,-0.5,Male,
Coronel Millán,Coronel Millán,,-0.5,Male,
Coronel Olazábal,Coronel Olazábal,,-0.5,Male,
Coronel Olazábal,Coronel Olazábal,,-0.5,Male,
Coronel Pagola,Coronel Pagola,,-0.5,Male,
Coronel Pedro A. García,Coronel Pedro  García,,-0.5,Male,
Coronel Ramón Lista,Coronel Ramón Lista,,-0.5,Male,
Coronel Ramón Lorenzo Falcón,Coronel Ramón Lorenzo Falcón,,-0.5,Male,
Coronel Somellera,Coronel Somellera,,-0.5,Male,
Coronel Teodoro García,Coronel Teodoro García,,-0.5,Male,
Coronel Timote,Coronel Timote,,-0.5,Male,
Cramer,Cramer,,-0.5,Male,
Crámer,Crámer,,-0.5,Male,
Crámer,Crámer,,-0.5,Male,
Crámer,Crámer,,-0.5,Male,
Crucero General Belgrano,Crucero General Belgrano,,-0.5,Male,
Dámaso Larrañaga,Dámaso Larrañaga,,-0.5,Male,
Daniel B. Chanampa (no oficial),Daniel B. Chanampa (no oficial),,-0.5,Male,
Dardo Rocha,Dardo Rocha,,-0.5,Male,
Dardo Rocha,Dardo Rocha,,-0.5,Male,
Dardo Rocha,Dardo Rocha,,-0.5,Male,
Darwin,Darwin,,-0.5,Male,
Darwin,Darwin,,-0.5,Male,
Darwin,Darwin,,-0.5,Male,
Darwin,Darwin,,-0.5,Male,
Deán Gregorio Funes,Deán Gregorio Funes,,-0.5,Male,
Delgado,Delgado,,-0.5,Male,
Diego de Olavarrieta,Diego de Olavarrieta,,-0.5,Male,
