calle,calle filtrada,calle filtrada2,fiabilidad,gender,wikipedia
Doctor Guido Boggiani,Doctor Guido Boggiani,,-0.5,Male,
Doctor Guillermo Enciso Velloso,Doctor Guillermo Enciso Velloso,,-0.5,Male,
Doctor Hipólito Carrón,Doctor Hipólito Carrón,,-0.5,Male,
Doctor Hipólito Carrón,Doctor Hipólito Carrón,,-0.5,Male,
Doctor Juan Benza,Doctor Juan Benza,,-0.5,Male,
Doctor Juan Boggino,Doctor Juan Boggino,,-0.5,Male,
Doctor Julio Decoud,Doctor Julio Decoud,,-0.5,Male,
Doctor Justo Pastor Candia,Doctor Justo Pastor Candia,,-0.5,Male,
Doctor Luis Alberto de Herrera,Doctor Luis Alberto de Herrera,,-0.5,Male,
Doctor Luis Enrique Migone,Doctor Luis Enrique Migone,,-0.5,Male,
Doctor Luís Enrique Migone,Doctor Luís Enrique Migone,,-0.5,Male,
Doctor Luis Frescura,Doctor Luis Frescura,,-0.5,Male,
Doctor Luis Morquio,Doctor Luis Morquio,,-0.5,Male,
Doctor Luis Zanotti Cavazzoni,Doctor Luis Zanotti Cavazzoni,,-0.5,Male,
Doctor Manuel Dominguez,Doctor Manuel Dominguez,,-0.5,Male,
doctor Manuel Dominguez,doctor Manuel Dominguez,,-0.5,Male,
Doctor Manuel Peña,Doctor Manuel Peña,,-0.5,Male,
Doctor Manuel Pérez,Doctor Manuel Pérez,,-0.5,Male,
Doctor Marco Aguayo,Doctor Marco Aguayo,,-0.5,Male,
Doctor Mario Mallorquín,Doctor Mario Mallorquín,,-0.5,Male,
Doctor Mario Mazzei,Doctor Mario Mazzei,,-0.5,Male,
Doctor Moisés Santiago Bertoni,Doctor Moisés Santiago Bertoni,,-0.5,Male,
Doctor Moisés Santiago Bertoni,Doctor Moisés Santiago Bertoni,,-0.5,Male,
Doctor Narciso Mendez Benitez,Doctor Narciso Mendez Benitez,,-0.5,Male,
Doctor Osvaldo Chávez,Doctor Osvaldo Chávez,,-0.5,Male,
Doctor Pedro P. Peña,Doctor Pedro P. Peña,,-0.5,Male,
Doctor Pedro Pablo Peña,Doctor Pedro Pablo Peña,,-0.5,Male,
Doctor Rafael Eladio Velazquez,Doctor Rafael Eladio Velazquez,,-0.5,Male,
Doctor Ramon Méndez Paiva,Doctor Ramon Méndez Paiva,,-0.5,Male,
Doctor Ramón Zubizarreta,Doctor Ramón Zubizarreta,,-0.5,Male,
Doctor Raúl Alfonsín,Doctor Raúl Alfonsín,,-0.5,Male,
Doctor Raul Heisecke Ferreira,Doctor Raul Heisecke Ferreira,,-0.5,Male,
Doctor Raúl Heisecke Ferreira,Doctor Raúl Heisecke Ferreira,,-0.5,Male,
Doctor Ricardo Boettner,Doctor Ricardo Boettner,,-0.5,Male,
Doctor Ricardo Brugada,Doctor Ricardo Brugada,,-0.5,Male,
Doctor Ricardo Odriosola,Doctor Ricardo Odriosola,,-0.5,Male,
Doctor Semidei,Doctor Semidei,,-0.5,Male,
Doctor Sosa,Doctor Sosa,,-0.5,Male,
Doctor Sosa,Doctor Sosa,,-0.5,Male,
Doctor Telmo Aquino,Doctor Telmo Aquino,,-0.5,Male,
Doctor Teodosio González,Doctor Teodosio González,,-0.5,Male,
Doctor Toribio Pacheco y Rivero,Doctor Toribio Pacheco y Rivero,,-0.5,Male,
Doctor Toribio Pacheco y Rivero,Doctor Toribio Pacheco y Rivero,,-0.5,Male,
Doctor Venza,Doctor Venza,,-0.5,Male,
Doctor Victor Boettner,Doctor Victor Boettner,,-0.5,Male,
Doctor Victor Calderera,Doctor Victor Calderera,,-0.5,Male,
Doctor Victor Idoyaga,Doctor Victor Idoyaga,,-0.5,Male,
Doctor Waldino Lovera,Doctor Waldino Lovera,,-0.5,Male,
Doctor Waldino Ramon Lovera,Doctor Waldino Ramon Lovera,,-0.5,Male,
Doctor Waldino Ramon Lovera,Doctor Waldino Ramon Lovera,,-0.5,Male,
Dr Carlos Zubizarreta,Dr Carlos Zubizarreta,,-0.5,Male,
Dr Carlos Zubizarreta,Dr Carlos Zubizarreta,,-0.5,Male,
Dr Waldino Lovera,Dr Waldino Lovera,,-0.5,Male,
Edison Nazareno,Edison Nazareno,,-0.5,Male,
Eliseo Reclus,Eliseo Reclus,,-0.5,Male,
Eloy Fariña Nuñez,Eloy Fariña Nuñez,,-0.5,Male,
Eloy Páez,Eloy Páez,,-0.5,Male,
Emigdio Colman,Emigdio Colman,,-0.5,Male,
Emiliano Fernández Rivarola,Emiliano Fernández Rivarola,,-0.5,Male,
Emilio Aceval,Emilio Aceval,,-0.5,Male,
Emilio Castelar,Emilio Castelar,,-0.5,Male,
Enrique Almarín,Enrique Almarín,,-0.5,Male,
Enrique Mares Lind,Enrique Mares Lind,,-0.5,Male,
Enrique Solano López,Enrique Solano López,,-0.5,Male,
Enrique VIII,Enrique VIII,,-0.5,Male,
Ernesto Guevara,Ernesto Guevara,,-0.5,Male,
Ernesto Quesada,Ernesto Quesada,,-0.5,Male,
Escribano Abelardo Brugada,Escribano Abelardo Brugada,,-0.5,Male,
Ezequiel Gonzalez Alsina,Ezequiel Gonzalez Alsina,,-0.5,Male,
Facundo Quiroga,Facundo Quiroga,,-0.5,Male,
Félix Lope de Vega,Félix Lope de Vega,,-0.5,Male,
Fernando de Pinedo,Fernando de Pinedo,,-0.5,Male,
Filemón Morel,Filemón Morel,,-0.5,Male,
Francisco Acuña de Figeroa,Francisco Acuña de Figeroa,,-0.5,Male,
Francisco Bogarin,Francisco Bogarin,,-0.5,Male,
Francisco Eliseo Peralta,Francisco Eliseo Peralta,,-0.5,Male,
Francisco Esteban Acuña de Figueroa,Francisco Esteban Acuña de Figueroa,,-0.5,Male,
Francisco Goya,Francisco Goya,,-0.5,Male,
Francisco Javier Martínez,Francisco Javier Martínez,,-0.5,Male,
Francisco Lionel Bareiro,Francisco Lionel Bareiro,,-0.5,Male,
Francisco Pizarro,Francisco Pizarro,,-0.5,Male,
Francisco Ravizza,Francisco Ravizza,,-0.5,Male,
Francisco Santacruz,Francisco Santacruz,,-0.5,Male,
Francisco Zurbaran,Francisco Zurbaran,,-0.5,Male,
François Sauvageot-Dupuis,François Sauvageot-Dupuis,,-0.5,Male,
Fray luis de Bolaños,Fray luis de Bolaños,,-0.5,Male,
Fray luis de Bolaños,Fray luis de Bolaños,,-0.5,Male,
Fray Luis de Granada,Fray Luis de Granada,,-0.5,Male,
Fray Luis de León,Fray Luis de León,,-0.5,Male,
Fulgencio Moreno,Fulgencio Moreno,,-0.5,Male,
Fulgencio Ricardo Moreno,Fulgencio Ricardo Moreno,,-0.5,Male,
Fulgencio Yegros,Fulgencio Yegros,,-0.5,Male,
Fulgencio Yegros,Fulgencio Yegros,,-0.5,Male,
Gaetano Martino,Gaetano Martino,,-0.5,Male,
Gaspar Centurión,Gaspar Centurión,,-0.5,Male,
Gaspar Rodriguez de Francia,Gaspar Rodriguez de Francia,,-0.5,Male,
Gaudioso Núñez,Gaudioso Núñez,,-0.5,Male,
Genaro Romero,Genaro Romero,,-0.5,Male,
General Andrada,General Andrada,,-0.5,Male,
General Artigas,General Artigas,,-0.5,Male,
General Bernardino Caballero,General Bernardino Caballero,,-0.5,Male,
General Bernardo O'Higgins,General Bernardo O'Higgins,,-0.5,Male,
General Caballero,General Caballero,,-0.5,Male,
General Caballero,General Caballero,,-0.5,Male,
General Carlos Diáz de León,General Carlos Diáz de León,,-0.5,Male,
General Cesar Gagliardone,General Cesar Gagliardone,,-0.5,Male,
General Cesar Gagliardone,General Cesar Gagliardone,,-0.5,Male,
General Charles de Gaulle,General Charles de Gaulle,,-0.5,Male,
General Diaz,General Diaz,,-0.5,Male,
General Díaz,General Díaz,,-0.5,Male,
General Douglas MacArthur,General Douglas MacArthur,,-0.5,Male,
General Eduardo Torreani Viera,General Eduardo Torreani Viera,,-0.5,Male,
General Elizardo Aquino,General Elizardo Aquino,,-0.5,Male,
General Eugenio A. Garay,General Eugenio  Garay,,-0.5,Male,
General Eugenio A. Garay,General Eugenio  Garay,,-0.5,Male,
General Eugenio Alejandrino Garay,General Eugenio Alejandrino Garay,,-0.5,Male,
General Eugenio Garay,General Eugenio Garay,,-0.5,Male,
General Francisco Maldonado,General Francisco Maldonado,,-0.5,Male,
General Francisco Morazán,General Francisco Morazán,,-0.5,Male,
General Francisco Roa,General Francisco Roa,,-0.5,Male,
General Garay,General Garay,,-0.5,Male,
General Genes,General Genes,,-0.5,Male,
General Juan B. Ayala,General Juan B. Ayala,,-0.5,Male,
General Juan Bautista Ayala,General Juan Bautista Ayala,,-0.5,Male,
General Mariano Melgarejo,General Mariano Melgarejo,,-0.5,Male,
General Martín de Güemes,General Martín de Güemes,,-0.5,Male,
General Martin Thomas McMahon,General Martin Thomas McMahon,,-0.5,Male,
General Patricio Escobar,General Patricio Escobar,,-0.5,Male,
General Paulino Ántola,General Paulino Ántola,,-0.5,Male,
General Raimundo Rolón,General Raimundo Rolón,,-0.5,Male,
General Ramón Gómez de Castro,General Ramón Gómez de Castro,,-0.5,Male,
General Ramón Rodríguez,General Ramón Rodríguez,,-0.5,Male,
General Roa,General Roa,,-0.5,Male,
General Rogelio Benitez,General Rogelio Benitez,,-0.5,Male,
Gobernador Domingo Martínez de Irala,Gobernador Domingo Martínez de Irala,,-0.5,Male,
Gonzalo Bulnes,Gonzalo Bulnes,,-0.5,Male,
Gonzalo Morán,Gonzalo Morán,,-0.5,Male,
Gregorio Sanaoria,Gregorio Sanaoria,,-0.5,Male,
Guillermo Jimenez,Guillermo Jimenez,,-0.5,Male,
Guillermo Marconi,Guillermo Marconi,,-0.5,Male,
Guillermo Molinas,Guillermo Molinas,,-0.5,Male,
Guillermo Saravi,Guillermo Saravi,,-0.5,Male,
Hector Velázquez,Hector Velázquez,,-0.5,Male,
Herib Campos Cervera,Herib Campos Cervera,,-0.5,Male,
Heriberto Gill,Heriberto Gill,,-0.5,Male,
Heriberto Gómez de la Fuente,Heriberto Gómez de la Fuente,,-0.5,Male,
Heriberto Insfrán,Heriberto Insfrán,,-0.5,Male,
Herminio Giménez,Herminio Giménez,,-0.5,Male,
Herminio Maldonado,Herminio Maldonado,,-0.5,Male,
Herminio Maldonado,Herminio Maldonado,,-0.5,Male,
Hernán Velilla,Hernán Velilla,,-0.5,Male,
Hipolito Unanue,Hipolito Unanue,,-0.5,Male,
Hipólito Yrigoyen,Hipólito Yrigoyen,,-0.5,Male,
Ing. Gustavo Crovato,Ing. Gustavo Crovato,,-0.5,Male,
Ingeniero Carlos Dominguez,Ingeniero Carlos Dominguez,,-0.5,Male,
Ingeniero Gustavo Crovato,Ingeniero Gustavo Crovato,,-0.5,Male,
ingeniero Gustavo Crovato,ingeniero Gustavo Crovato,,-0.5,Male,
Ingeniero Hernando Bertoni,Ingeniero Hernando Bertoni,,-0.5,Male,
Ingeniero Hernando Bertoni,Ingeniero Hernando Bertoni,,-0.5,Male,
Ingeniero John Whytehead,Ingeniero John Whytehead,,-0.5,Male,
Ingeniero Julio Ramón de Cesar,Ingeniero Julio Ramón de Cesar,,-0.5,Male,
ingeniero Roque Zaldívar,ingeniero Roque Zaldívar,,-0.5,Male,
ingeniero Roque Zaldívar,ingeniero Roque Zaldívar,,-0.5,Male,
Jacinto Herrera,Jacinto Herrera,,-0.5,Male,
José Bonifacio,José Bonifacio,,-0.5,Male,
José Marti,José Marti,,-0.5,Male,
José Martí,José Martí,,-0.5,Male,
Juan A. Samudio,Juan  Samudio,,-0.5,Male,
Juan Bautista Gaona,Juan Bautista Gaona,,-0.5,Male,
Juan de Garay,Juan de Garay,,-0.5,Male,
Juan de Mena,Juan de Mena,,-0.5,Male,
Juan de Mena,Juan de Mena,,-0.5,Male,
Juan de Salazar,Juan de Salazar,,-0.5,Male,
Juan de Salazar y Espinoza,Juan de Salazar y Espinoza,,-0.5,Male,
Juan Díaz de Solis,Juan Díaz de Solis,,-0.5,Male,
Juan Gomez Doldan,Juan Gomez Doldan,,-0.5,Male,
Juan Larrea,Juan Larrea,,-0.5,Male,
Juan Manuel Estrada,Juan Manuel Estrada,,-0.5,Male,
Juan Motta,Juan Motta,,-0.5,Male,
Juan Silvano Godoy,Juan Silvano Godoy,,-0.5,Male,
Juez Enrique Pino,Juez Enrique Pino,,-0.5,Male,
Juez James Bowling,Juez James Bowling,,-0.5,Male,
Julián Alarcón,Julián Alarcón,,-0.5,Male,
Julio Aristides Correa Myzkowsky,Julio Aristides Correa Myzkowsky,,-0.5,Male,
Julio Benitez,Julio Benitez,,-0.5,Male,
Julio Cesar Franco,Julio Cesar Franco,,-0.5,Male,
Julio Correa,Julio Correa,,-0.5,Male,
Julio Sánchez,Julio Sánchez,,-0.5,Male,
Juscelino Kubitschek,Juscelino Kubitschek,,-0.5,Male,
Kurek Martín,Kurek Martín,,-0.5,Male,
Leonismo Fernandino,Leonismo Fernandino,,-0.5,Male,
Liberato Marcial Rojas,Liberato Marcial Rojas,,-0.5,Male,
Liborio Talavera,Liborio Talavera,,-0.5,Male,
Liborio Talavera,Liborio Talavera,,-0.5,Male,
Lord Robert Baden Powell,Lord Robert Baden Powell,,-0.5,Male,
Lorenzo Pérez Vellozo,Lorenzo Pérez Vellozo,,-0.5,Male,
Luis A Del Parana,Luis A Del Parana,,-0.5,Male,
Luis A. del Paraná,Luis  Paraná,,-0.5,Male,
Luis Alberto de Herrera,Luis Alberto de Herrera,,-0.5,Male,
Luis Alberto de Herrera,Luis Alberto de Herrera,,-0.5,Male,
Luis Alberto del Paraná,Luis Alberto del Paraná,,-0.5,Male,
Luis Casartelli,Luis rtelli,,-0.5,Male,
Luis de Bolaños,Luis de Bolaños,,-0.5,Male,
Luis Irrazabal,Luis Irrazabal,,-0.5,Male,
Luis M. Canata,Luis M. Canata,,-0.5,Male,
Luis Morales,Luis Morales,,-0.5,Male,
Luis Patri,Luis Patri,,-0.5,Male,
Luis Resquin,Luis Resquin,,-0.5,Male,
Luis Romero,Luis Romero,,-0.5,Male,
Maestro Félix,Maestro Félix,,-0.5,Male,
Maestro Fermín López,Maestro Fermín López,,-0.5,Male,
Maestro Nicolino Pellegrini,Maestro Nicolino Pellegrini,,-0.5,Male,
Maestro Urcisino Velasco,Maestro Urcisino Velasco,,-0.5,Male,
Maestro Ursicino Velasco,Maestro Ursicino Velasco,,-0.5,Male,
Maneco Galeano,Maneco Galeano,,-0.5,Male,
Maneco Galeano,Maneco Galeano,,-0.5,Male,
Manfred Stark Coscia,Manfred Stark Coscia,,-0.5,Male,
Manfredi Hertelendi,Manfredi Hertelendi,,-0.5,Male,
Manrique,Manrique,,-0.5,Male,
Manuel Alberti,Manuel Alberti,,-0.5,Male,
Manuel Arce,Manuel Arce,,-0.5,Male,
Manuel Atanacio Cabañas,Manuel Atanacio Cabañas,,-0.5,Male,
Manuel Blinder,Manuel Blinder,,-0.5,Male,
Manuel del Castillo y Rada,Manuel Castillo y,,-0.5,Male,
Manuel Dominguez,Manuel Dominguez,,-0.5,Male,
Manuel Dorrego,Manuel Dorrego,,-0.5,Male,
Manuel Ferrer,Manuel Ferrer,,-0.5,Male,
Manuel Gondra,Manuel Gondra,,-0.5,Male,
Manuel Gondra Pereira,Manuel Gondra Pereira,,-0.5,Male,
Manuel Ortiz Guerrero,Manuel Ortiz Guerrero,,-0.5,Male,
Manuel Ortíz Guerrero,Manuel Ortíz Guerrero,,-0.5,Male,
Manuel Ramos Gimenez,Manuel Ramos Gimenez,,-0.5,Male,
Manuel Talavera,Manuel Talavera,,-0.5,Male,
Manuel Talavera,Manuel Talavera,,-0.5,Male,
Marcelino Martínez,Marcelino Martínez,,-0.5,Male,
Marcelo Onieva,Marcelo Onieva,,-0.5,Male,
Marco de Brix,Marco de Brix,,-0.5,Male,
Marco Riera,Marco Riera,,-0.5,Male,
Marco Riera,Marco Riera,,-0.5,Male,
Marco Vera,Marco Vera,,-0.5,Male,
Marconi Estrago,Marconi Estrago,,-0.5,Male,
Marconi Estrago,Marconi Estrago,,-0.5,Male,
Marcos Riera,Marcos Riera,,-0.5,Male,
Mariano Molas,Mariano Molas,,-0.5,Male,
Mariano Roque Alonso,Mariano Roque Alonso,,-0.5,Male,
Mario I. Ortiz R.,Mario I. Ortiz R.,,-0.5,Male,
Mario I. Ortiz Ramirez,Mario I. Ortiz Ramirez,,-0.5,Male,
Mario Z. Meyer,Mario Z. Meyer,,-0.5,Male,
Mariscal Antonio José de Sucre,Mariscal Antonio José de Sucre,,-0.5,Male,
mariscal Antonio José de Sucre,mariscal Antonio José de Sucre,,-0.5,Male,
Mariscal Antonio José de Sucre,Mariscal Antonio José de Sucre,,-0.5,Male,
Mariscal Estigarribia,Mariscal Estigarribia,,-0.5,Male,
Mariscal Francisco Solano López,Mariscal Francisco Solano López,,-0.5,Male,
Mariscal Francisco Solano López,Mariscal Francisco Solano López,,-0.5,Male,
Mariscal Lopez,Mariscal Lopez,,-0.5,Male,
Mariscal López,Mariscal López,,-0.5,Male,
Mariscal Sucre,Mariscal Sucre,,-0.5,Male,
Mateo Estigarribia,Mateo Estigarribia,,-0.5,Male,
Matias Delgado,Matias Delgado,,-0.5,Male,
Mauricio Cardozo Ocampo,Mauricio Cardozo Ocampo,,-0.5,Male,
Mauricio J. Troche,Mauricio J. Troche,,-0.5,Male,
Mayor Albertano Zayas,Mayor Albertano Zayas,,-0.5,Male,
Mayor Albertano Zayas,Mayor Albertano Zayas,,-0.5,Male,
Mayor Alberto Gardell,Mayor Alberto Gardell,,-0.5,Male,
Mayor Blas Fleitas,Mayor Blas Fleitas,,-0.5,Male,
Mayor Boris Casianoff,Mayor Boris Casianoff,,-0.5,Male,
Mayor Carmelo Peralta,Mayor Carmelo Peralta,,-0.5,Male,
Mayor Emilio Pastore,Mayor Emilio Pastore,,-0.5,Male,
Mayor Emilio Pastore,Mayor Emilio Pastore,,-0.5,Male,
Mayor Enrique Sánchez,Mayor Enrique Sánchez,,-0.5,Male,
Mayor Eustacio Rojas,Mayor Eustacio Rojas,,-0.5,Male,
Mayor Evacio Perinciolo Merlo,Mayor Evacio Perinciolo Merlo,,-0.5,Male,
Mayor Francisco Vargas,Mayor Francisco Vargas,,-0.5,Male,
Mayor Francisco Vargas,Mayor Francisco Vargas,,-0.5,Male,
Mayor Graciano Barboza,Mayor Graciano Barboza,,-0.5,Male,
Mayor Hilario Amarilla,Mayor Hilario Amarilla,,-0.5,Male,
Mayor Julio Otaño,Mayor Julio Otaño,,-0.5,Male,
Mayor Leandro Aponte,Mayor Leandro Aponte,,-0.5,Male,
Mayor Mateo Martinocich,Mayor Mateo Martinocich,,-0.5,Male,
Mayor Nicolás Arguello,Mayor Nicolás Arguello,,-0.5,Male,
Mayor Nicolás Goldschmidt (Rene Diaz),Mayor Nicolás Goldschmidt (Rene Diaz),,-0.5,Male,
Mayor Pablo Lagerenza,Mayor Pablo Lagerenza,,-0.5,Male,
Mayor Ramón Avalos Sánchez,Mayor Ramón alos Sánchez,,-0.5,Male,
Mayor Rufino Pampliega,Mayor Rufino Pampliega,,-0.5,Male,
Mayor Sebastián Bullo,Mayor Sebastián Bullo,,-0.5,Male,
Mayor Sinforiano Rodriguez,Mayor Sinforiano Rodriguez,,-0.5,Male,
"Mayor Tomás Rufinelli, Luque, Central, Paraguay","Mayor Tomás Rufinelli, Luque, , Paraguay",,-0.5,Male,
Moisés Bertón,Moisés Bertón,,-0.5,Male,
Moises Bertoni,Moises Bertoni,,-0.5,Male,
Moisés Bertoni,Moisés Bertoni,,-0.5,Male,
Moisés Bertoni,Moisés Bertoni,,-0.5,Male,
Monseñor Juan Bogarín,Monseñor Juan Bogarín,,-0.5,Male,
monseñor Juan Bogarín,monseñor Juan Bogarín,,-0.5,Male,
Monseñor Virgilio Roa,Monseñor Virgilio Roa,,-0.5,Male,
Monseñor Virgilio Roa,Monseñor Virgilio Roa,,-0.5,Male,
Moreno,Moreno,,-0.5,Male,
Napoleón Ortigoza,Napoleón Ortigoza,,-0.5,Male,
Narciso Colman,Narciso Colman,,-0.5,Male,
Narciso Colman,Narciso Colman,,-0.5,Male,
Natalicio González,Natalicio González,,-0.5,Male,
Natalicio Talavera,Natalicio Talavera,,-0.5,Male,
Natalicio Talavera,Natalicio Talavera,,-0.5,Male,
Nazareno,Nazareno,,-0.5,Male,
Nicasio Villalba,Nicasio lba,,-0.5,Male,
Olegario Victor Andrade,Olegario Victor Andrade,,-0.5,Male,
Olegario Victor Andrade,Olegario Victor Andrade,,-0.5,Male,
Olegario Víctor Andrade,Olegario Víctor Andrade,,-0.5,Male,
"Orlando Salerno Netto, Luque, Central, Paraguay","Orlando Salerno Netto, Luque, , Paraguay",,-0.5,Male,
Oscar Bottana,Oscar Bottana,,-0.5,Male,
Óscar Escobar,Óscar Escobar,,-0.5,Male,
Osvaldo Heisecke Ferreira,Osvaldo Heisecke Ferreira,,-0.5,Male,
Ovidio Javier Talavera,Ovidio Javier Talavera,,-0.5,Male,
Pa'i Marcos,Pa'i Marcos,,-0.5,Male,
Pa'i Pérez,Pa'i Pérez,,-0.5,Male,
Pablo Neruda,Pablo Neruda,,-0.5,Male,
Padre Juan Cassanello,Padre Juan Cassanello,,-0.5,Male,
Padre Rafael Elizeche,Padre Rafael Elizeche,,-0.5,Male,
Panchito Lopez,Panchito Lopez,,-0.5,Male,
Pasaje Capitán Antonio Tomas Yegros,Capitán Antonio Tomas Yegros,,-0.5,Male,
Pasaje Facundo Recalde,Facundo Recalde,,-0.5,Male,
Pasaje Padre Antonio Levera,Padre Antonio Levera,,-0.5,Male,
Pascual Ramon Casco,Pascual Ramon Casco,,-0.5,Male,
Pascual Toledo,Pascual Toledo,,-0.5,Male,
Pascualino,Pascualino,,-0.5,Male,
Paseo del Rey,Rey,,-0.5,Male,
Pastor Filartiga,Pastor Filartiga,,-0.5,Male,
Paul Harris,Paul Harris,,-0.5,Male,
Pedro Blasio de Testanova,Pedro Blasio de Testanova,,-0.5,Male,
Pedro García,Pedro García,,-0.5,Male,
Pedro Juan Caballero,Pedro Juan Caballero,,-0.5,Male,
Pedro Melo de Portugal,Pedro Melo de Portugal,,-0.5,Male,
Pedro P. Peña,Pedro P. Peña,,-0.5,Male,
Pedro Ramírez,Pedro Ramírez,,-0.5,Male,
Pérez Uribe,Pérez Uribe,,-0.5,Male,
Policarpo Cañete,Policarpo Cañete,,-0.5,Male,
Ponta Pora,Ponta Pora,,-0.5,Male,
Prócer Juan Manuel Iturbe,Prócer Juan Manuel Iturbe,,-0.5,Male,
Prócer Pedro Alcántara,Prócer Pedro Alcántara,,-0.5,Male,
prócer Pedro Alcántara,prócer Pedro Alcántara,,-0.5,Male,
Profesor Alfonso Campos,Profesor Alfonso Campos,,-0.5,Male,
Profesor Antonio González Rioboo,Profesor Antonio González Rioboo,,-0.5,Male,
Profesor Antonio Maidana,Profesor Antonio Maidana,,-0.5,Male,
Profesor Carlos Dos Santos,Profesor Carlos Dos Santos,,-0.5,Male,
Profesor Conradi,Profesor Conradi,,-0.5,Male,
Profesor Doctor Crispín Insaurralde,Profesor Doctor Crispín Insaurralde,,-0.5,Male,
Profesor Doctor Luis Alberto Garcete,Profesor Doctor Luis Alberto Garcete,,-0.5,Male,
Profesor Doctor Luis Argaña,Profesor Doctor Luis Argaña,,-0.5,Male,
Profesor Doctor Mario Mariotti,Profesor Doctor Mario Mariotti,,-0.5,Male,
Profesor Doctor Pedro Ciancio,Profesor Doctor Pedro Ciancio,,-0.5,Male,
Profesor Doctor Viriato Díaz,Profesor Doctor Viriato Díaz,,-0.5,Male,
Profesor Emiliano Gómes Rios,Profesor Emiliano Gómes Rios,,-0.5,Male,
Profesor Francisco Chávez,Profesor Francisco Chávez,,-0.5,Male,
Profesor Guillermo Leoz,Profesor Guillermo Leoz,,-0.5,Male,
Profesor Ingeniero Francisco Fernández,Profesor Ingeniero Francisco Fernández,,-0.5,Male,
Profesor Ingeniero Francisco Fernández,Profesor Ingeniero Francisco Fernández,,-0.5,Male,
Profesor Ingeniero Nicolás Krisvoschein,Profesor Ingeniero Nicolás Krisvoschein,,-0.5,Male,
profesor Inocencio Lezcano,profesor Inocencio Lezcano,,-0.5,Male,
Profesor Juan Carlos Moreno Gonzalez,Profesor Juan Carlos Moreno Gonzalez,,-0.5,Male,
Profesor Juan Max Boettner,Profesor Juan Max Boettner,,-0.5,Male,
Profesor Juan Ramón Chavez,Profesor Juan Ramón Chavez,,-0.5,Male,
Profesor Manuel Amarilla,Profesor Manuel Amarilla,,-0.5,Male,
Profesor Manuel Riquelme,Profesor Manuel Riquelme,,-0.5,Male,
Profesor Mario Ignacio Ortiz Ramirez,Profesor Mario Ignacio Ortiz Ramirez,,-0.5,Male,
Profesor Pedro Moliniers,Profesor Pedro Moliniers,,-0.5,Male,
Profesor Ramírez,Profesor Ramírez,,-0.5,Male,
Profesor Rómulo Feliciangeli,Profesor Rómulo Feliciangeli,,-0.5,Male,
profesor Sergio Sispanov,profesor Sergio Sispanov,,-0.5,Male,
Rafael Barret,Rafael Barret,,-0.5,Male,
Rafael Barret,Rafael Barret,,-0.5,Male,
Rafael de la Moneda,Rafael de la Moneda,,-0.5,Male,
Rafael Materi,Rafael Materi,,-0.5,Male,
Ralf Gehre,Ralf Gehre,,-0.5,Male,
Ramon Frizzola,Ramon Frizzola,,-0.5,Male,
Ramon Indalecio Cardozo,Ramon Indalecio Cardozo,,-0.5,Male,
Ramon Reyes,Ramon Reyes,,-0.5,Male,
Rancho Grande,Rancho Grande,,-0.5,Male,
Raúl Carmona,Raúl Carmona,,-0.5,Male,
Raúl Carmona,Raúl Carmona,,-0.5,Male,
Remberto Gimenez,Remberto Gimenez,,-0.5,Male,
Remigio Martinez,Remigio Martinez,,-0.5,Male,
Remigio Mazo,Remigio Mazo,,-0.5,Male,
Rigoberto Fontao Meza,Rigoberto Fontao Meza,,-0.5,Male,
Roque Gaona,Roque Gaona,,-0.5,Male,
Roque González de Santa Cruz,Roque González de Santa Cruz,,-0.5,Male,
Roque Sáenz Peña,Roque Sáenz Peña,,-0.5,Male,
Rotonda Avenida Francisco Bogarín,Rotonda  Francisco Bogarín,,-0.5,Male,
San Agustín,San Agustín,,-0.5,Male,
San Antonio,San Antonio,,-0.5,Male,
San Antonio,San Antonio,,-0.5,Male,
San Francisco,San Francisco,,-0.5,Male,
San Francisco,San Francisco,,-0.5,Male,
San Isidro,San Isidro,,-0.5,Male,
San José,San José,,-0.5,Male,
San Juan,San Juan,,-0.5,Male,
San Justo,San Justo,,-0.5,Male,
San Martín,San Martín,,-0.5,Male,
San Miguel,San Miguel,,-0.5,Male,
San Miguel,San Miguel,,-0.5,Male,
San Nicolás,San Nicolás,,-0.5,Male,
San Pablo,San Pablo,,-0.5,Male,
Santo Domingo,Santo Domingo,,-0.5,Male,
Santo Domingo,Santo Domingo,,-0.5,Male,
Santo Tomás,Santo Tomás,,-0.5,Male,
Sarento Benitez,Sarento Benitez,,-0.5,Male,
Sargento Aguilera,Sargento Aguilera,,-0.5,Male,
Sargento Cabral,Sargento Cabral,,-0.5,Male,
Sargento Clemente Rojas,Sargento Clemente Rojas,,-0.5,Male,
Sargento Esteban Martínez,Sargento Esteban Martínez,,-0.5,Male,
Sargento Francisco Cánida,Sargento Francisco Cánida,,-0.5,Male,
Sargento Francisco Cánida,Sargento Francisco Cánida,,-0.5,Male,
Sargento Juan F. Pereira,Sargento Juan F. Pereira,,-0.5,Male,
Sargento Juan Isfran,Sargento Juan Isfran,,-0.5,Male,
Sargento Penayo,Sargento Penayo,,-0.5,Male,
sargento primero Benito Martínez,sargento primero Benito Martínez,,-0.5,Male,
sargento primero Casiano Villanueva,sargento primero Casiano nueva,,-0.5,Male,
Sargento Primero Eladio Galeano,Sargento Primero Eladio Galeano,,-0.5,Male,
